240	7876.39
241	8539.26
242	8318.28
243	8458.9
244	9292.8
245	10036.6
246	9212.41
247	10428.7
248	10056.7
249	11515
250	11766.5
251	11253.4
252	11826.9
253	12018.1
254	12974.4
255	13397.3
256	13971.4
257	15231.1
258	15009.3
259	16653
260	16905.2
261	16017.6
262	17500.6
263	19459.6
264	19196.9
265	20652.1
266	20854.3
267	22837
268	23950.6
269	23818.9
270	25977
271	25642.5
272	27670.7
273	29589.3
274	33727.5
275	34878
276	37833.7
277	42337.2
278	50081.7
279	60992.6
280	74592.2
281	92979.9
282	122259
283	154190
284	183734
285	221002
286	252023
287	279176
288	303314
289	338293
290	358805
291	388012
292	414119
293	438208
294	482486
295	539687
296	618240
297	714335
298	835675
299	988424
300	1.18E+06
301	1.38E+06
302	1.60E+06
303	1.84E+06
304	2.11E+06
305	2.41E+06
306	2.67E+06
307	2.92E+06
308	3.07E+06
309	3.19E+06
310	3.36E+06
311	3.51E+06
312	3.61E+06
313	3.67E+06
314	3.67E+06
315	3.62E+06
316	3.54E+06
317	3.41E+06
318	3.31E+06
319	3.18E+06
320	3.05E+06
321	2.96E+06
322	2.95E+06
323	2.99E+06
324	2.97E+06
325	2.79E+06
326	2.61E+06
327	2.44E+06
328	2.30E+06
329	2.11E+06
330	1.84E+06
331	1.49E+06
332	1.14E+06
333	864232
334	675366
335	533474
336	432720
337	351392
338	292214
339	245018
340	205330
