                     3.36914                 0.01138
                     3.37832                 0.01169
                     3.38755                  0.0112
                     3.39683                 0.01138
                     3.40616                 0.01157
                     3.41554                 0.01027
                     3.42498                 0.01103
                     3.43447                 0.01005
                     3.44401                  0.0096
                      3.4536                 0.00871
                     3.46325                 0.00792
                     3.47295                 0.00768
                      3.4827                 0.00687
                     3.49251                 0.00625
                     3.50238                 0.00538
                      3.5123                 0.00472
                     3.52228                 0.00489
                     3.53231                 0.00495
                     3.54241                 0.00433
                     3.55256                 0.00395
                     3.56276                 0.00348
                     3.57303                 0.00399
                     3.58336                 0.00333
                     3.59374                 0.00318
                     3.60419                 0.00388
                      3.6147                 0.00342
                     3.62527                  0.0032
                      3.6359                 0.00314
                     3.64659                 0.00356
                     3.65735                 0.00309
                     3.66817                 0.00282
                     3.67906                 0.00265
                     3.69001                  0.0031
                     3.70102                 0.00303
                      3.7121                 0.00354
                     3.72325                 0.00303
                     3.73446                  0.0032
                     3.74575                  0.0035
                      3.7571                 0.00371
                        6.20                       0
