265	2183.70679
265.5	1281.99023
266	1266.01855
266.5	1779.76575
267	1854.65735
267.5	1231.37317
268	1525.93872
268.5	1446.844
269	1426.44373
269.5	956.086548
270	1237.8313
270.5	1074.37158
271	1557.04724
271.5	1312.94934
272	1717.45093
272.5	731.627869
273	1683.79663
273.5	1473.12109
274	1285.55164
274.5	1500.352
275	1597.67188
275.5	1041.59045
276	1196.27478
276.5	1421.57068
277	1551.97388
277.5	946.9199
278	1025.86365
278.5	1287.9447
279	1478.29749
279.5	1141.00708
280	1050.56262
280.5	977.210266
281	1652.21521
281.5	1403.922
282	932.730164
282.5	889.3191
283	1354.58472
283.5	1340.948
284	1294.12585
284.5	1562.60364
285	1149.18457
285.5	1435.07813
286	1454.53491
286.5	1472.47852
287	1014.94861
287.5	1133.73047
288	1057.44983
288.5	1134.33435
289	1300.94275
289.5	1141.48926
290	1046.66553
290.5	1106.88391
291	1241.97009
291.5	1077.75342
292	1212.92639
292.5	599.1565
293	824.1345
293.5	1049.27307
294	644.7565
294.5	819.4469
295	1287.9502
295.5	1029.58032
296	1052.12415
296.5	902.2771
297	1420.36768
297.5	1169.111
298	1207.38892
298.5	981.6225
299	886.9946
299.5	975.263
300	978.7558
300.5	679.791138
301	977.3316
301.5	871.1042
302	918.996643
302.5	948.186157
303	1005.76331
303.5	893.287048
304	1220.60486
304.5	808.5543
305	1049.16467
305.5	1006.09515
306	963.071
306.5	1114.69543
307	787.1835
307.5	1358.43909
308	1227.73242
308.5	791.308
309	897.925049
309.5	1319.6333
310	1189.94934
310.5	1064.6532
311	1007.97546
311.5	1223.41064
312	841.031
312.5	646.106262
313	1121.96692
313.5	728.8645
314	1262.2406
314.5	1382.31323
315	949.02356
315.5	712.641968
316	991.033569
316.5	815.4703
317	890.2535
317.5	925.2108
318	985.7458
318.5	927.253357
319	1201.98083
319.5	1129.87244
320	1008.26495
320.5	1017.24652
321	1038.65369
321.5	972.5907
322	944.251465
322.5	956.793457
323	845.0558
323.5	1218.05957
324	857.692932
324.5	966.4387
325	1037.4093
325.5	837.060364
326	1226.99
326.5	957.125
327	883.58136
327.5	1006.40973
328	1031.05945
328.5	1183.14575
329	969.589966
329.5	722.540161
330	933.2899
330.5	849.154
331	1040.0719
331.5	955.9607
332	1063.048
332.5	1247.17273
333	987.221558
333.5	1051.55627
334	1007.14795
334.5	953.1951
335	959.7816
335.5	1145.18
336	936.959961
336.5	1247.42664
337	963.8725
337.5	1346.92993
338	1146.16553
338.5	1084.68433
339	1071.00366
339.5	1211.824
340	1269.14087
340.5	913.8972
341	985.781555
341.5	1295.4884
342	951.431335
342.5	1045.50842
343	973.217041
343.5	1126.36255
344	1101.512
344.5	959.5342
345	1066.34119
345.5	924.3095
346	1303.77808
346.5	1358.88489
347	1649.26782
347.5	1620.70789
348	1522.03577
348.5	1501.31421
349	1573.29077
349.5	1897.3
350	1851.48022
350.5	2473.12061
351	2500.136
351.5	3059.68652
352	4022.97534
352.5	4863.03369
353	5752.57861
353.5	7138.06445
354	9537.355
354.5	11355.1289
355	15289.418
355.5	17545.1152
356	21623.1973
356.5	25575.17
357	30042.3047
357.5	35010.0156
358	38384.7578
358.5	43231.78
359	48361.99
359.5	53078.64
360	56573.5156
360.5	62179.4961
361	67490.17
361.5	69197.51
362	75552.8
362.5	79448.21
363	85192.52
363.5	86479.11
364	90731.2656
364.5	90535.98
365	92051.57
365.5	91900.0547
366	92818.74
366.5	94814.99
367	98344.44
367.5	97238.82
368	94106.08
368.5	97690.76
369	96965.32
369.5	93399.48
370	94448.24
370.5	95559.3047
371	94336.64
371.5	95678.86
372	94907.5
372.5	95839.4141
373	92608.04
373.5	91038.67
374	92884.11
374.5	92588.46
375	92324.77
375.5	89293.8359
376	93068.63
376.5	93877.53
377	90147.06
377.5	93349.48
378	91030.67
378.5	89157.92
379	90408.3359
379.5	88199.39
380	86819.44
380.5	89950.31
381	90222.36
381.5	88176.36
382	85718.02
382.5	84610.5859
383	84714.2
383.5	85621.99
384	83060.02
384.5	82762.52
385	82630.14
385.5	82949.55
386	81604.61
386.5	81396.6641
387	81691.44
387.5	80074.05
388	76284.68
388.5	75963.65
389	76737.76
389.5	74196.46
390	72373.49
390.5	71291.29
391	71862.8
391.5	70146.61
392	70049.76
392.5	70796.14
393	71272.8
393.5	70167.03
394	67944.09
394.5	67571.96
395	67478.5156
395.5	62999.72
396	61116.8125
396.5	59992.81
397	60448.168
397.5	59546.0234
398	58314.5625
398.5	57656.7852
399	57815.0469
399.5	56283.1445
400	56737.5977
400.5	55662.7578
401	55442.25
401.5	53139.23
402	50262.62
402.5	49710.55
403	52018.1367
403.5	48846.48
404	47918.9453
404.5	49039.28
405	47960.71
405.5	47206.97
406	46112.4844
406.5	45051.7734
407	43783.92
407.5	42630.58
408	45387.55
408.5	41846.66
409	42307.957
409.5	41094.0039
410	40192.457
410.5	40519.92
411	38550.4648
411.5	37110.1953
412	38014.5938
412.5	38715.52
413	37301.87
413.5	37448.5078
414	35043.125
414.5	35095.5469
415	33191.4531
415.5	34882.8555
416	32715.8633
416.5	31149.9082
417	32318.7012
417.5	31561.6582
418	30103.2461
418.5	30016.8926
419	30385.3457
419.5	27516.0527
420	30633.6426
420.5	27563.5762
421	27611.5879
421.5	27619.17
422	26685.0547
422.5	26158.459
423	25894.3984
423.5	25406.25
424	25089.7949
424.5	24314.7
425	23714.4785
425.5	24551.957
426	23902.6387
426.5	22688.166
427	22805.9941
427.5	22123.1172
428	24149.5723
428.5	22356.0117
429	22147.0254
429.5	21268.5781
430	22358.2832
430.5	21089.3945
431	21006.748
431.5	21198.9961
432	19910.4629
432.5	19521.68
433	18414.5742
433.5	18288.957
434	19128.71
434.5	17706.0254
435	18556.3516
435.5	17675.4883
436	17019.4258
436.5	17917.9883
437	16778.4063
437.5	17294.9863
438	16411.6113
438.5	16900.9668
439	15645.15
439.5	15677.0244
440	14959.8037
440.5	15859.6035
441	15015.3809
441.5	14974.5313
442	15186.2988
442.5	14094.3027
443	14173.7236
443.5	13239.1172
444	14068.5293
444.5	12583.43
445	13763.9248
445.5	12603.5508
446	12470.2676
446.5	12975.7686
447	13633.6221
447.5	12495.4951
448	12961.92
448.5	12164.02
449	12268.585
449.5	11706.0469
450	11735.0488
450.5	11770.5059
451	11124.8115
451.5	10584.7285
452	11953.1563
452.5	10117.4023
453	10214.334
453.5	10333.2129
454	10910.0557
454.5	9522.942
455	10373.0938
455.5	9724.762
456	9469.23
456.5	9708.624
457	9066.784
457.5	9482.941
458	8771.489
458.5	8955.952
459	9107.445
459.5	8881.854
460	7945.155
460.5	8630.213
461	9440.964
461.5	8555.919
462	8563.22
462.5	8076.804
463	7948.21631
463.5	8100.86035
464	7282.401
464.5	7858.038
465	7755.069
465.5	7058.96338
466	7090.055
466.5	7161.122
467	7335.13232
467.5	7623.641
468	7088.602
468.5	7117.94
469	6928.878
469.5	6312.336
470	6720.97852
470.5	6045.07568
471	6782.89844
471.5	6744.03174
472	6774.958
472.5	5930.64844
473	6466.94629
473.5	6875.717
474	5639.752
474.5	6392.89746
475	5635.38
475.5	5347.58545
476	6131.54932
476.5	6028.91064
477	5241.587
477.5	5917.92236
478	5765.295
478.5	5534.669
479	5424.24658
479.5	4900.739
480	5238.483
480.5	4833.746
481	5367.14258
481.5	5560.13525
482	4725.05664
482.5	4279.108
483	4654.822
483.5	4810.249
484	5311.36426
484.5	4424.52539
485	5516.51
485.5	5408.394
486	4189.388
486.5	4849.21436
487	4547.145
487.5	4469.71875
488	4039.41772
488.5	4025.682
489	4024.46216
489.5	3743.87744
490	3678.07227
490.5	3997.69629
491	4101.52832
491.5	4218.8584
492	4065.76758
492.5	3996.21655
493	4030.057
493.5	3843.20654
494	3408.35327
494.5	3770.773
495	3284.457
495.5	2979.0332
496	3922.50024
496.5	3660.3623
497	3236.82935
497.5	3435.96826
498	2780.72437
498.5	3615.13037
499	2963.254
499.5	3101.91333
500	3362.032
